45,27,27
5,27,27
45,23,27
5,23,27
45,27,23
5,27,23
45,23,23
5,23,23
25,28,45
25,28,45
25,22,45
25,22,45
25,28,5
25,28,5
25,22,5
25,22,5
25,45,28
25,45,28
25,5,28
25,5,28
25,45,22
25,45,22
25,5,22
25,5,22
28,25,45
22,25,45
28,25,45
22,25,45
28,25,5
22,25,5
28,25,5
22,25,5
28,45,25
22,45,25
28,5,25
22,5,25
28,45,25
22,45,25
28,5,25
22,5,25
45,25,28
5,25,28
45,25,28
5,25,28
45,25,22
5,25,22
45,25,22
5,25,22
45,28,25
5,28,25
45,22,25
5,22,25
45,28,25
5,28,25
45,22,25
5,22,25
26,28,45
24,28,45
26,22,45
24,22,45
26,28,5
24,28,5
26,22,5
24,22,5
26,45,28
24,45,28
26,5,28
24,5,28
26,45,22
24,45,22
26,5,22
24,5,22
28,26,45
22,26,45
28,24,45
22,24,45
28,26,5
22,26,5
28,24,5
22,24,5
28,45,26
22,45,26
28,5,26
22,5,26
28,45,24
22,45,24
28,5,24
22,5,24
45,26,28
5,26,28
45,24,28
5,24,28
45,26,22
5,26,22
45,24,22
5,24,22
45,28,26
5,28,26
45,22,26
5,22,26
45,28,24
5,28,24
45,22,24
5,22,24
27,28,45
23,28,45
27,22,45
23,22,45
27,28,5
23,28,5
27,22,5
23,22,5
27,45,28
23,45,28
27,5,28
23,5,28
27,45,22
23,45,22
27,5,22
23,5,22
28,27,45
22,27,45
28,23,45
22,23,45
28,27,5
22,27,5
28,23,5
22,23,5
28,45,27
22,45,27
28,5,27
22,5,27
28,45,23
22,45,23
28,5,23
22,5,23
45,27,28
5,27,28
45,23,28
5,23,28
45,27,22
5,27,22
45,23,22
5,23,22
45,28,27
5,28,27
45,22,27
5,22,27
45,28,23
5,28,23
45,22,23
5,22,23
28,28,45
22,28,45
28,22,45
22,22,45
28,28,5
22,28,5
28,22,5
22,22,5
28,45,28
22,45,28
28,5,28
22,5,28
28,45,22
22,45,22
28,5,22
22,5,22
28,28,45
22,28,45
28,22,45
22,22,45
28,28,5
22,28,5
28,22,5
22,22,5
28,45,28
22,45,28
28,5,28
22,5,28
28,45,22
22,45,22
28,5,22
22,5,22
45,28,28
5,28,28
45,22,28
5,22,28
45,28,22
5,28,22
45,22,22
5,22,22
45,28,28
5,28,28
45,22,28
5,22,28
45,28,22
5,28,22
45,22,22
5,22,22
25,29,45
25,29,45
25,21,45
25,21,45
25,29,5
25,29,5
25,21,5
25,21,5
25,45,29
25,45,29
25,5,29
25,5,29
25,45,21
25,45,21
25,5,21
25,5,21
29,25,45
21,25,45
29,25,45
21,25,45
29,25,5
21,25,5
29,25,5
21,25,5
29,45,25
21,45,25
29,5,25
21,5,25
29,45,25
21,45,25
29,5,25
21,5,25
45,25,29
5,25,29
45,25,29
5,25,29
45,25,21
5,25,21
45,25,21
5,25,21
45,29,25
5,29,25
45,21,25
5,21,25
45,29,25
5,29,25
45,21,25
5,21,25
26,29,45
24,29,45
26,21,45
24,21,45
26,29,5
24,29,5
26,21,5
24,21,5
26,45,29
24,45,29
26,5,29
24,5,29
26,45,21
24,45,21
26,5,21
24,5,21
29,26,45
21,26,45
29,24,45
21,24,45
29,26,5
21,26,5
29,24,5
21,24,5
29,45,26
21,45,26
29,5,26
21,5,26
29,45,24
21,45,24
29,5,24
21,5,24
45,26,29
5,26,29
45,24,29
5,24,29
45,26,21
5,26,21
45,24,21
5,24,21
45,29,26
5,29,26
45,21,26
5,21,26
45,29,24
5,29,24
45,21,24
5,21,24
27,29,45
23,29,45
27,21,45
23,21,45
27,29,5
23,29,5
27,21,5
23,21,5
27,45,29
23,45,29
27,5,29
23,5,29
27,45,21
23,45,21
27,5,21
23,5,21
29,27,45
21,27,45
29,23,45
21,23,45
29,27,5
21,27,5
29,23,5
21,23,5
29,45,27
21,45,27
29,5,27
21,5,27
29,45,23
21,45,23
29,5,23
21,5,23
45,27,29
5,27,29
45,23,29
5,23,29
45,27,21
5,27,21
45,23,21
5,23,21
45,29,27
5,29,27
45,21,27
5,21,27
45,29,23
5,29,23
45,21,23
5,21,23
28,29,45
22,29,45
28,21,45
22,21,45
28,29,5
22,29,5
28,21,5
22,21,5
28,45,29
22,45,29
28,5,29
22,5,29
28,45,21
22,45,21
28,5,21
22,5,21
29,28,45
21,28,45
29,22,45
21,22,45
29,28,5
21,28,5
29,22,5
21,22,5
29,45,28
21,45,28
29,5,28
21,5,28
29,45,22
21,45,22
29,5,22
21,5,22
45,28,29
5,28,29
45,22,29
5,22,29
45,28,21
5,28,21
45,22,21
5,22,21
45,29,28
5,29,28
45,21,28
5,21,28
45,29,22
5,29,22
45,21,22
5,21,22
29,29,44
21,29,44
29,21,44
21,21,44
29,29,6
21,29,6
29,21,6
21,21,6
29,44,29
21,44,29
29,6,29
21,6,29
29,44,21
21,44,21
29,6,21
21,6,21
29,29,44
21,29,44
29,21,44
21,21,44
29,29,6
21,29,6
29,21,6
21,21,6
29,44,29
21,44,29
29,6,29
21,6,29
29,44,21
21,44,21
29,6,21
21,6,21
44,29,29
6,29,29
44,21,29
6,21,29
44,29,21
6,29,21
44,21,21
6,21,21
44,29,29
6,29,29
44,21,29
6,21,29
44,29,21
6,29,21
44,21,21
6,21,21
25,30,45
25,30,45
25,20,45
25,20,45
25,30,5
25,30,5
25,20,5
25,20,5
25,45,30
25,45,30
25,5,30
25,5,30
25,45,20
25,45,20
25,5,20
25,5,20
30,25,45
20,25,45
30,25,45
20,25,45
30,25,5
20,25,5
30,25,5
20,25,5
30,45,25
20,45,25
30,5,25
20,5,25
30,45,25
20,45,25
30,5,25
20,5,25
45,25,30
5,25,30
45,25,30
5,25,30
45,25,20
5,25,20
45,25,20
5,25,20
45,30,25
5,30,25
45,20,25
5,20,25
45,30,25
5,30,25
45,20,25
5,20,25
26,30,45
24,30,45
26,20,45
24,20,45
26,30,5
24,30,5
26,20,5
24,20,5
26,45,30
24,45,30
26,5,30
24,5,30
26,45,20
24,45,20
26,5,20
24,5,20
30,26,45
20,26,45
30,24,45
20,24,45
30,26,5
20,26,5
30,24,5
20,24,5
30,45,26
20,45,26
30,5,26
20,5,26
30,45,24
20,45,24
30,5,24
20,5,24
45,26,30
5,26,30
45,24,30
5,24,30
45,26,20
5,26,20
45,24,20
5,24,20
45,30,26
5,30,26
45,20,26
5,20,26
45,30,24
5,30,24
45,20,24
5,20,24
27,30,45
23,30,45
27,20,45
23,20,45
27,30,5
23,30,5
27,20,5
23,20,5
27,45,30
23,45,30
27,5,30
23,5,30
27,45,20
23,45,20
27,5,20
23,5,20
30,27,45
20,27,45
30,23,45
20,23,45
30,27,5
20,27,5
30,23,5
20,23,5
30,45,27
20,45,27
30,5,27
20,5,27
30,45,23
20,45,23
30,5,23
20,5,23
45,27,30
5,27,30
45,23,30
5,23,30
45,27,20
5,27,20
45,23,20
5,23,20
45,30,27
5,30,27
45,20,27
5,20,27
45,30,23
5,30,23
45,20,23
5,20,23
28,30,44
22,30,44
28,20,44
22,20,44
28,30,6
22,30,6
28,20,6
22,20,6
28,44,30
22,44,30
28,6,30
22,6,30
28,44,20
22,44,20
28,6,20
22,6,20
30,28,44
20,28,44
30,22,44
20,22,44
30,28,6
20,28,6
30,22,6
20,22,6
30,44,28
20,44,28
30,6,28
20,6,28
30,44,22
20,44,22
30,6,22
20,6,22
44,28,30
6,28,30
44,22,30
6,22,30
44,28,20
6,28,20
44,22,20
6,22,20
44,30,28
6,30,28
44,20,28
6,20,28
44,30,22
6,30,22
44,20,22
6,20,22
29,30,43
21,30,43
29,20,43
21,20,43
29,30,7
21,30,7
29,20,7
21,20,7
29,43,30
21,43,30
29,7,30
21,7,30
29,43,20
21,43,20
29,7,20
21,7,20
30,29,43
20,29,43
30,21,43
20,21,43
30,29,7
20,29,7
30,21,7
20,21,7
30,43,29
20,43,29
30,7,29
20,7,29
30,43,21
20,43,21
30,7,21
20,7,21
43,29,30
7,29,30
43,21,30
7,21,30
43,29,20
7,29,20
43,21,20
7,21,20
43,30,29
7,30,29
43,20,29
7,20,29
43,30,21
7,30,21
43,20,21
7,20,21
30,30,42
20,30,42
30,20,42
20,20,42
30,30,8
20,30,8
30,20,8
20,20,8
30,42,30
20,42,30
30,8,30
20,8,30
30,42,20
20,42,20
30,8,20
20,8,20
30,30,42
20,30,42
30,20,42
20,20,42
30,30,8
20,30,8
30,20,8
20,20,8
30,42,30
20,42,30
30,8,30
20,8,30
30,42,20
20,42,20
30,8,20
20,8,20
42,30,30
8,30,30
42,20,30
8,20,30
42,30,20
8,30,20
42,20,20
8,20,20
42,30,30
8,30,30
42,20,30
8,20,30
42,30,20
8,30,20
42,20,20
8,20,20
25,31,40
25,31,40
25,19,40
25,19,40
25,31,10
25,31,10
25,19,10
25,19,10
25,40,31
25,40,31
25,10,31
25,10,31
25,40,19
25,40,19
25,10,19
25,10,19
31,25,40
19,25,40
31,25,40
19,25,40
31,25,10
19,25,10
31,25,10
19,25,10
31,40,25
19,40,25
31,10,25
19,10,25
31,40,25
19,40,25
31,10,25
19,10,25
40,25,31
10,25,31
40,25,31
10,25,31
40,25,19
10,25,19
40,25,19
10,25,19
40,31,25
10,31,25
40,19,25
10,19,25
40,31,25
10,31,25
40,19,25
10,19,25
26,31,40
24,31,40
26,19,40
24,19,40
26,31,10
24,31,10
26,19,10
24,19,10
26,40,31
24,40,31
26,10,31
24,10,31
26,40,19
24,40,19
26,10,19
24,10,19
31,26,40
19,26,40
31,24,40
19,24,40
31,26,10
19,26,10
31,24,10
19,24,10
31,40,26
19,40,26
31,10,26
19,10,26
31,40,24
19,40,24
31,10,24
19,10,24
40,26,31
10,26,31
40,24,31
10,24,31
40,26,19
10,26,19
40,24,19
10,24,19
40,31,26
10,31,26
40,19,26
10,19,26
40,31,24
10,31,24
40,19,24
10,19,24
27,31,40
23,31,40
27,19,40
23,19,40
27,31,10
23,31,10
27,19,10
23,19,10
27,40,31
23,40,31
27,10,31
23,10,31
27,40,19
23,40,19
27,10,19
23,10,19
31,27,40
19,27,40
31,23,40
19,23,40
31,27,10
19,27,10
31,23,10
19,23,10
31,40,27
19,40,27
31,10,27
19,10,27
31,40,23
19,40,23
31,10,23
19,10,23
40,27,31
10,27,31
40,23,31
10,23,31
40,27,19
10,27,19
40,23,19
10,23,19
40,31,27
10,31,27
40,19,27
10,19,27
40,31,23
10,31,23
40,19,23
10,19,23
28,31,40
22,31,40
28,19,40
22,19,40
28,31,10
22,31,10
28,19,10
22,19,10
28,40,31
22,40,31
28,10,31
22,10,31
28,40,19
22,40,19
28,10,19
22,10,19
31,28,40
19,28,40
31,22,40
19,22,40
31,28,10
19,28,10
31,22,10
19,22,10
31,40,28
19,40,28
31,10,28
19,10,28
31,40,22
19,40,22
31,10,22
19,10,22
40,28,31
10,28,31
40,22,31
10,22,31
40,28,19
10,28,19
40,22,19
10,22,19
40,31,28
10,31,28
40,19,28
10,19,28
40,31,22
10,31,22
40,19,22
10,19,22
29,31,40
21,31,40
29,19,40
21,19,40
29,31,10
21,31,10
29,19,10
21,19,10
29,40,31
21,40,31
29,10,31
21,10,31
29,40,19
21,40,19
29,10,19
21,10,19
31,29,40
19,29,40
31,21,40
19,21,40
31,29,10
19,29,10
31,21,10
19,21,10
31,40,29
19,40,29
31,10,29
19,10,29
31,40,21
19,40,21
31,10,21
19,10,21
40,29,31
10,29,31
40,21,31
10,21,31
40,29,19
10,29,19
40,21,19
10,21,19
40,31,29
10,31,29
40,19,29
10,19,29
40,31,21
10,31,21
40,19,21
10,19,21
30,31,40
20,31,40
30,19,40
20,19,40
30,31,10
20,31,10
30,19,10
20,19,10
30,40,31
20,40,31
30,10,31
20,10,31
30,40,19
20,40,19
30,10,19
20,10,19
31,30,40
19,30,40
31,20,40
19,20,40
31,30,10
19,30,10
31,20,10
19,20,10
31,40,30
19,40,30
31,10,30
19,10,30
31,40,20
19,40,20
31,10,20
19,10,20
40,30,31
10,30,31
40,20,31
10,20,31
40,30,19
10,30,19
40,20,19
10,20,19
40,31,30
10,31,30
40,19,30
10,19,30
40,31,20
10,31,20
40,19,20
10,19,20
31,31,39
19,31,39
31,19,39
19,19,39
31,31,11
19,31,11
31,19,11
19,19,11
31,39,31
19,39,31
31,11,31
19,11,31
31,39,19
19,39,19
31,11,19
19,11,19
31,31,39
19,31,39
31,19,39
19,19,39
31,31,11
19,31,11
31,19,11
19,19,11
31,39,31
19,39,31
31,11,31
19,11,31
31,39,19
19,39,19
31,11,19
19,11,19
39,31,31
11,31,31
39,19,31
11,19,31
39,31,19
11,31,19
39,19,19
11,19,19
39,31,31
11,31,31
39,19,31
11,19,31
39,31,19
11,31,19
39,19,19
11,19,19
25,32,40
25,32,40
25,18,40
25,18,40
25,32,10
25,32,10
25,18,10
25,18,10
25,40,32
25,40,32
25,10,32
25,10,32
25,40,18
25,40,18
25,10,18
25,10,18
32,25,40
18,25,40
32,25,40
18,25,40
32,25,10
18,25,10
32,25,10
18,25,10
32,40,25
18,40,25
32,10,25
18,10,25
32,40,25
18,40,25
32,10,25
18,10,25
40,25,32
10,25,32
40,25,32
10,25,32
40,25,18
10,25,18
40,25,18
10,25,18
40,32,25
10,32,25
40,18,25
10,18,25
40,32,25
10,32,25
40,18,25
10,18,25
26,32,40
24,32,40
26,18,40
24,18,40
26,32,10
24,32,10
26,18,10
24,18,10
26,40,32
24,40,32
26,10,32
24,10,32
26,40,18
24,40,18
26,10,18
24,10,18
32,26,40
18,26,40
32,24,40
18,24,40
32,26,10
18,26,10
32,24,10
18,24,10
32,40,26
18,40,26
32,10,26
18,10,26
32,40,24
18,40,24
32,10,24
18,10,24
40,26,32
10,26,32
40,24,32
10,24,32
40,26,18
10,26,18
40,24,18
10,24,18
40,32,26
10,32,26
40,18,26
10,18,26
40,32,24
10,32,24
40,18,24
10,18,24
27,32,40
23,32,40
27,18,40
23,18,40
27,32,10
23,32,10
27,18,10
23,18,10
27,40,32
23,40,32
27,10,32
23,10,32
27,40,18
23,40,18
27,10,18
23,10,18
32,27,40
18,27,40
32,23,40
18,23,40
32,27,10
18,27,10
32,23,10
18,23,10
32,40,27
18,40,27
32,10,27
18,10,27
32,40,23
18,40,23
32,10,23
18,10,23
40,27,32
10,27,32
40,23,32
10,23,32
40,27,18
10,27,18
40,23,18
10,23,18
40,32,27
10,32,27
40,18,27
10,18,27
40,32,23
10,32,23
40,18,23
10,18,23
28,32,40
22,32,40
28,18,40
22,18,40
28,32,10
22,32,10
28,18,10
22,18,10
28,40,32
22,40,32
28,10,32
22,10,32
28,40,18
22,40,18
28,10,18
22,10,18
32,28,40
18,28,40
32,22,40
18,22,40
32,28,10
18,28,10
32,22,10
18,22,10
32,40,28
18,40,28
32,10,28
18,10,28
32,40,22
18,40,22
32,10,22
18,10,22
40,28,32
10,28,32
40,22,32
10,22,32
40,28,18
10,28,18
40,22,18
10,22,18
40,32,28
10,32,28
40,18,28
10,18,28
40,32,22
10,32,22
40,18,22
10,18,22
29,32,40
21,32,40
29,18,40
21,18,40
29,32,10
21,32,10
29,18,10
21,18,10
29,40,32
21,40,32
29,10,32
21,10,32
29,40,18
21,40,18
29,10,18
21,10,18
32,29,40
18,29,40
32,21,40
18,21,40
32,29,10
18,29,10
32,21,10
18,21,10
32,40,29
18,40,29
32,10,29
18,10,29
32,40,21
18,40,21
32,10,21
18,10,21
40,29,32
10,29,32
40,21,32
10,21,32
40,29,18
10,29,18
40,21,18
10,21,18
40,32,29
10,32,29
40,18,29
10,18,29
40,32,21
10,32,21
40,18,21
10,18,21
30,32,39
20,32,39
30,18,39
20,18,39
30,32,11
20,32,11
30,18,11
20,18,11
30,39,32
20,39,32
30,11,32
20,11,32
30,39,18
20,39,18
30,11,18
20,11,18
32,30,39
18,30,39
32,20,39
18,20,39
32,30,11
18,30,11
32,20,11
18,20,11
32,39,30
18,39,30
32,11,30
18,11,30
32,39,20
18,39,20
32,11,20
18,11,20
39,30,32
11,30,32
39,20,32
11,20,32
39,30,18
11,30,18
39,20,18
11,20,18
39,32,30
11,32,30
39,18,30
11,18,30
39,32,20
11,32,20
39,18,20
11,18,20
31,32,38
19,32,38
31,18,38
19,18,38
31,32,12
19,32,12
31,18,12
19,18,12
31,38,32
19,38,32
31,12,32
19,12,32
31,38,18
19,38,18
31,12,18
19,12,18
32,31,38
18,31,38
32,19,38
18,19,38
32,31,12
18,31,12
32,19,12
18,19,12
32,38,31
18,38,31
32,12,31
18,12,31
32,38,19
18,38,19
32,12,19
18,12,19
38,31,32
12,31,32
38,19,32
12,19,32
38,31,18
12,31,18
38,19,18
12,19,18
38,32,31
12,32,31
38,18,31
12,18,31
38,32,19
12,32,19
38,18,19
12,18,19
32,32,37
18,32,37
32,18,37
18,18,37
32,32,13
18,32,13
32,18,13
18,18,13
32,37,32
18,37,32
32,13,32
18,13,32
32,37,18
18,37,18
32,13,18
18,13,18
32,32,37
18,32,37
32,18,37
18,18,37
32,32,13
18,32,13
32,18,13
18,18,13
32,37,32
18,37,32
32,13,32
18,13,32
32,37,18
18,37,18
32,13,18
18,13,18
37,32,32
13,32,32
37,18,32
13,18,32
37,32,18
13,32,18
37,18,18
13,18,18
37,32,32
13,32,32
37,18,32
13,18,32
37,32,18
13,32,18
37,18,18
13,18,18
25,33,40
25,33,40
25,17,40
25,17,40
25,33,10
25,33,10
25,17,10
25,17,10
25,40,33
25,40,33
25,10,33
25,10,33
25,40,17
25,40,17
25,10,17
25,10,17
33,25,40
17,25,40
33,25,40
17,25,40
33,25,10
17,25,10
33,25,10
17,25,10
33,40,25
17,40,25
33,10,25
17,10,25
33,40,25
17,40,25
33,10,25
17,10,25
40,25,33
10,25,33
40,25,33
10,25,33
40,25,17
10,25,17
40,25,17
10,25,17
40,33,25
10,33,25
40,17,25
10,17,25
40,33,25
10,33,25
40,17,25
10,17,25
26,33,40
24,33,40
26,17,40
24,17,40
26,33,10
24,33,10
26,17,10
24,17,10
26,40,33
24,40,33
26,10,33
24,10,33
26,40,17
24,40,17
26,10,17
24,10,17
33,26,40
17,26,40
33,24,40
17,24,40
33,26,10
17,26,10
33,24,10
17,24,10
33,40,26
17,40,26
33,10,26
17,10,26
33,40,24
17,40,24
33,10,24
17,10,24
40,26,33
10,26,33
40,24,33
10,24,33
40,26,17
10,26,17
40,24,17
10,24,17
40,33,26
10,33,26
40,17,26
10,17,26
40,33,24
10,33,24
40,17,24
10,17,24
27,33,40
23,33,40
27,17,40
23,17,40
27,33,10
23,33,10
27,17,10
23,17,10
27,40,33
23,40,33
27,10,33
23,10,33
27,40,17
23,40,17
27,10,17
23,10,17
33,27,40
17,27,40
33,23,40
17,23,40
33,27,10
17,27,10
33,23,10
17,23,10
33,40,27
17,40,27
33,10,27
17,10,27
33,40,23
17,40,23
33,10,23
17,10,23
40,27,33
10,27,33
40,23,33
10,23,33
40,27,17
10,27,17
40,23,17
10,23,17
40,33,27
10,33,27
40,17,27
10,17,27
40,33,23
10,33,23
40,17,23
10,17,23
28,33,40
22,33,40
28,17,40
22,17,40
28,33,10
22,33,10
28,17,10
22,17,10
28,40,33
22,40,33
28,10,33
22,10,33
28,40,17
22,40,17
28,10,17
22,10,17
33,28,40
17,28,40
33,22,40
17,22,40
33,28,10
17,28,10
33,22,10
17,22,10
33,40,28
17,40,28
33,10,28
17,10,28
33,40,22
17,40,22
33,10,22
17,10,22
40,28,33
10,28,33
40,22,33
10,22,33
40,28,17
10,28,17
40,22,17
10,22,17
40,33,28
10,33,28
40,17,28
10,17,28
40,33,22
10,33,22
40,17,22
10,17,22
29,33,39
21,33,39
29,17,39
21,17,39
29,33,11
21,33,11
29,17,11
21,17,11
29,39,33
21,39,33
29,11,33
21,11,33
29,39,17
21,39,17
29,11,17
21,11,17
33,29,39
17,29,39
33,21,39
17,21,39
33,29,11
17,29,11
33,21,11
17,21,11
33,39,29
17,39,29
33,11,29
17,11,29
33,39,21
17,39,21
33,11,21
17,11,21
39,29,33
11,29,33
39,21,33
11,21,33
39,29,17
11,29,17
39,21,17
11,21,17
39,33,29
11,33,29
39,17,29
11,17,29
39,33,21
11,33,21
39,17,21
11,17,21
30,33,38
20,33,38
30,17,38
20,17,38
30,33,12
20,33,12
30,17,12
20,17,12
30,38,33
20,38,33
30,12,33
20,12,33
30,38,17
20,38,17
30,12,17
20,12,17
33,30,38
17,30,38
33,20,38
17,20,38
33,30,12
17,30,12
33,20,12
17,20,12
33,38,30
17,38,30
33,12,30
17,12,30
33,38,20
17,38,20
33,12,20
17,12,20
38,30,33
12,30,33
38,20,33
12,20,33
38,30,17
12,30,17
38,20,17
12,20,17
38,33,30
12,33,30
38,17,30
12,17,30
38,33,20
12,33,20
38,17,20
12,17,20
31,33,37
19,33,37
31,17,37
19,17,37
31,33,13
19,33,13
31,17,13
19,17,13
31,37,33
19,37,33
31,13,33
19,13,33
31,37,17
19,37,17
31,13,17
19,13,17
33,31,37
17,31,37
33,19,37
17,19,37
33,31,13
17,31,13
33,19,13
17,19,13
33,37,31
17,37,31
33,13,31
17,13,31
33,37,19
17,37,19
33,13,19
17,13,19
37,31,33
13,31,33
37,19,33
13,19,33
37,31,17
13,31,17
37,19,17
13,19,17
37,33,31
13,33,31
37,17,31
13,17,31
37,33,19
13,33,19
37,17,19
13,17,19
32,33,36
18,33,36
32,17,36
18,17,36
32,33,14
18,33,14
32,17,14
18,17,14
32,36,33
18,36,33
32,14,33
18,14,33
32,36,17
18,36,17
32,14,17
18,14,17
33,32,36
17,32,36
33,18,36
17,18,36
33,32,14
17,32,14
33,18,14
17,18,14
33,36,32
17,36,32
33,14,32
17,14,32
33,36,18
17,36,18
33,14,18
17,14,18
36,32,33
14,32,33
36,18,33
14,18,33
36,32,17
14,32,17
36,18,17
14,18,17
36,33,32
14,33,32
36,17,32
14,17,32
36,33,18
14,33,18
36,17,18
14,17,18
33,33,35
17,33,35
33,17,35
17,17,35
33,33,15
17,33,15
33,17,15
17,17,15
33,35,33
17,35,33
33,15,33
17,15,33
33,35,17
17,35,17
33,15,17
17,15,17
33,33,35
17,33,35
33,17,35
17,17,35
33,33,15
17,33,15
33,17,15
17,17,15
33,35,33
17,35,33
33,15,33
17,15,33
33,35,17
17,35,17
33,15,17
17,15,17
35,33,33
15,33,33
35,17,33
15,17,33
35,33,17
15,33,17
35,17,17
15,17,17
35,33,33
15,33,33
35,17,33
15,17,33
35,33,17
15,33,17
35,17,17
15,17,17
25,34,33
25,34,33
25,16,33
25,16,33
25,34,17
25,34,17
25,16,17
25,16,17
25,33,34
25,33,34
25,17,34
25,17,34
25,33,16
25,33,16
25,17,16
25,17,16
34,25,33
16,25,33
34,25,33
16,25,33
34,25,17
16,25,17
34,25,17
16,25,17
34,33,25
16,33,25
34,17,25
16,17,25
34,33,25
16,33,25
34,17,25
16,17,25
33,25,34
17,25,34
33,25,34
17,25,34
33,25,16
17,25,16
33,25,16
17,25,16
33,34,25
17,34,25
33,16,25
17,16,25
33,34,25
17,34,25
33,16,25
17,16,25
26,34,33
24,34,33
26,16,33
24,16,33
26,34,17
24,34,17
26,16,17
24,16,17
26,33,34
24,33,34
26,17,34
24,17,34
26,33,16
24,33,16
26,17,16
24,17,16
34,26,33
16,26,33
34,24,33
16,24,33
34,26,17
16,26,17
34,24,17
16,24,17
34,33,26
16,33,26
34,17,26
16,17,26
34,33,24
16,33,24
34,17,24
16,17,24
33,26,34
17,26,34
33,24,34
17,24,34
33,26,16
17,26,16
33,24,16
17,24,16
33,34,26
17,34,26
33,16,26
17,16,26
33,34,24
17,34,24
33,16,24
17,16,24
27,34,33
23,34,33
27,16,33
23,16,33
27,34,17
23,34,17
27,16,17
23,16,17
27,33,34
23,33,34
27,17,34
23,17,34
27,33,16
23,33,16
27,17,16
23,17,16
34,27,33
16,27,33
34,23,33
16,23,33
34,27,17
16,27,17
34,23,17
16,23,17
34,33,27
16,33,27
34,17,27
16,17,27
34,33,23
16,33,23
34,17,23
16,17,23
33,27,34
17,27,34
33,23,34
17,23,34
33,27,16
17,27,16
33,23,16
17,23,16
33,34,27
17,34,27
33,16,27
17,16,27
33,34,23
17,34,23
33,16,23
17,16,23
28,34,33
22,34,33
28,16,33
22,16,33
28,34,17
22,34,17
28,16,17
22,16,17
28,33,34
22,33,34
28,17,34
22,17,34
28,33,16
22,33,16
28,17,16
22,17,16
34,28,33
16,28,33
34,22,33
16,22,33
34,28,17
16,28,17
34,22,17
16,22,17
34,33,28
16,33,28
34,17,28
16,17,28
34,33,22
