6,13,5
5,11,10
25,24,11
15,6,25
15,8,25
25,23,14
20,5,11
5,6,13
7,13,5
15,7,5
5,15,22
5,15,24
13,25,23
15,5,8
25,8,15
8,15,5
5,13,25
18,25,6
15,25,22
25,18,7
14,25,7
14,5,25
23,16,25
23,25,12
19,25,20
5,21,9
12,25,24
9,5,17
25,19,8
5,8,16
5,8,14
23,9,5
12,25,5
9,21,5
24,25,15
13,25,21
7,22,22
23,25,17
25,19,20
5,8,15
5,9,17
15,23,25
21,6,25
8,5,15
14,7,5
5,6,11
25,15,6
8,6,8
10,5,10
5,25,8
22,14,5
25,7,11
15,25,8
5,24,9
25,22,21
14,5,24
25,25,18
10,24,5
25,25,19
7,20,25
6,25,13
17,23,5
23,6,6
8,25,15
10,25,24
5,14,6
15,5,23
21,18,25
25,12,24
23,15,25
5,9,7
13,21,25
25,15,8
5,16,24
5,21,20
7,19,5
14,22,25
20,7,25
20,5,21
7,5,13
13,5,7
12,23,25
25,6,15
25,18,23
8,5,16
5,23,13
25,13,25
25,22,16
5,23,15
23,5,18
14,5,8
22,8,24
5,24,14
5,15,23
6,23,6
21,7,25
10,19,5
8,16,25
24,23,23
7,25,16
24,12,25
22,5,7
9,25,17
5,22,19
9,25,23
25,20,21
25,12,9
12,9,25
5,21,17
16,6,25
22,25,23
16,5,22
5,14,5
8,16,5
13,9,25
13,24,25
5,14,25
19,25,5
8,14,5
8,5,14
7,10,25
24,25,18
19,25,8
9,10,5
15,5,6
18,25,24
22,25,14
13,5,24
25,25,16
5,16,8
20,25,6
24,5,12
11,7,5
5,16,22
23,9,25
5,14,22
16,7,25
21,18,5
25,14,23
16,5,24
18,25,21
25,18,24
25,16,8
11,5,8
24,5,11
7,7,7
6,20,25
15,25,5
5,22,14
22,15,5
5,19,5
25,17,5
16,6,5
25,24,15
11,25,7
24,25,9
25,8,16
25,18,25
25,6,14
25,8,14
25,24,16
25,8,11
10,25,23
25,22,14
16,23,25
14,25,6
5,21,5
5,25,18
14,23,25
16,25,7
8,25,23
7,16,5
21,8,25
18,9,25
21,10,5
25,11,10
16,25,23
8,24,22
14,5,7
9,18,25
9,5,18
20,20,25
16,5,23
8,5,25
5,10,20
19,10,25
5,24,15
16,5,7
5,7,9
23,5,16
8,24,25
10,11,5
23,13,5
22,16,5
25,5,11
5,16,25
25,22,15
18,24,25
11,25,20
25,23,17
5,22,15
14,25,24
25,19,23
17,25,25
21,23,5
20,5,7
24,15,5
5,23,20
24,5,13
7,18,5
24,18,5
25,14,7
24,9,5
25,5,14
5,11,23
7,9,5
6,5,19
25,17,25
5,6,19
7,5,16
5,21,10
13,5,25
7,21,25
5,20,11
11,25,10
6,13,25
23,5,14
6,22,8
23,25,14
16,25,24
5,14,23
20,5,24
21,17,25
5,14,7
6,21,5
25,17,21
5,15,6
25,7,12
7,14,25
5,5,17
5,23,16
6,21,21
10,25,10
5,25,13
11,10,25
24,5,16
5,23,14
25,16,6
5,18,5
5,5,19
8,23,8
25,7,16
12,23,5
25,14,22
12,5,5
5,17,9
5,17,23
5,16,23
24,14,25
10,5,21
6,18,5
23,5,9
12,5,25
25,5,15
25,23,16
14,6,25
23,22,5
23,25,15
5,10,21
14,6,5
5,22,16
23,14,25
24,19,25
5,8,7
15,6,5
25,20,20
15,25,6
16,24,5
25,15,5
15,5,7
6,25,15
9,13,5
25,5,20
16,25,6
11,20,25
5,13,5
25,15,7
25,13,5
25,25,17
10,25,25
5,25,17
8,14,25
25,5,17
25,25,13
11,25,8
12,21,25
12,9,5
9,9,5
18,9,5
18,21,5
12,25,21
12,5,21
12,25,9
12,5,9
18,5,9
9,12,25
7,15,25
9,12,5
21,25,18
25,20,25
5,7,12
15,24,25
9,25,18
9,25,12
7,22,5
19,5,7
23,8,25
21,25,12
25,18,21
5,18,21
5,12,21
5,18,9
7,5,15
5,12,9
6,9,9
25,12,21
25,22,9
19,24,5
25,18,9
18,6,5
5,5,21
22,21,25
25,21,18
25,6,21
11,23,5
5,21,18
5,9,18
24,5,17
5,9,12
23,25,11
25,9,18
10,5,20
25,9,12
8,25,24
11,24,5
7,25,10
18,23,5
7,25,12
25,7,15
18,25,23
20,5,25
13,25,9
5,23,12
12,25,23
25,9,23
8,9,5
6,25,19
8,23,5
12,5,23
8,5,5
12,5,7
5,23,17
18,5,23
18,5,7
14,22,5
7,18,25
7,12,5
23,11,25
5,24,17
23,12,25
16,25,8
23,12,5
25,5,21
23,18,5
23,25,18
17,5,21
7,5,12
23,5,12
8,22,5
5,18,23
13,7,5
8,25,14
5,12,7
25,12,23
24,12,5
5,13,6
25,12,7
25,23,18
24,8,25
25,7,18
25,23,12
19,5,24
12,24,25
12,6,25
12,24,5
12,6,5
23,15,5
18,6,25
15,5,5
14,25,25
12,25,6
24,25,12
23,10,25
12,25,25
18,24,5
12,5,6
25,6,16
18,5,6
7,25,8
24,18,25
22,7,25
6,12,25
24,11,5
22,22,25
6,25,18
6,5,18
25,18,5
5,22,7
11,8,5
6,21,25
21,25,6
12,7,25
24,5,18
5,21,8
5,18,24
5,12,24
5,13,7
19,25,10
25,20,10
5,18,6
5,10,10
17,25,6
5,12,6
23,13,25
25,12,6
25,24,18
25,6,18
25,9,9
25,6,12
6,15,5
5,12,23
25,24,12
25,14,5
18,25,25
18,5,25
7,7,24
25,10,21
6,17,5
25,13,9
25,20,11
25,5,22
18,25,5
5,20,10
20,10,25
25,25,12
5,18,25
12,25,7
5,12,5
15,25,24
25,12,5
7,5,14
25,19,25
5,10,25
5,5,18
24,19,5
7,12,25
5,25,12
6,7,23
5,5,15
5,5,12
19,20,25
11,20,5
18,21,25
11,10,5
19,10,5
6,5,12
11,5,25
19,20,5
22,8,25
13,7,25
11,5,10
5,19,7
22,24,25
19,5,20
11,25,23
5,16,5
10,19,25
10,11,25
12,5,24
20,11,25
18,5,5
8,19,25
20,11,5
25,25,10
10,5,19
10,25,11
6,21,9
7,5,18
20,5,19
21,9,25
20,25,11
19,5,6
19,25,24
25,21,20
16,5,8
5,11,20
25,11,20
25,19,10
24,6,23
24,8,22
6,16,5
25,20,19
9,24,25
25,21,23
5,20,19
5,7,16
5,10,19
9,25,22
5,10,11
5,25,9
25,10,11
19,22,25
11,8,25
10,5,6
19,8,5
11,5,20
11,25,22
6,25,9
11,5,22
25,11,22
5,5,22
5,7,18
24,25,11
21,6,9
19,5,22
25,17,24
6,16,25
19,5,8
23,25,22
22,19,25
8,11,25
8,11,5
22,11,25
22,11,5
15,25,23
22,19,5
8,25,19
23,16,5
8,5,19
8,25,11
17,9,5
16,24,25
22,5,19
19,7,5
25,22,23
22,5,11
22,25,11
5,11,22
5,7,20
5,7,19
5,19,8
11,5,7
5,23,18
25,22,19
19,6,25
16,8,5
5,22,11
5,8,11
5,6,16
25,8,19
21,5,12
25,22,11
20,7,5
19,22,5
11,7,25
20,20,5
19,23,5
21,9,5
19,25,23
11,5,23
8,21,5
17,5,5
19,25,22
19,5,23
7,19,25
5,11,7
9,25,20
7,11,25
8,15,25
23,11,5
21,8,5
20,5,20
7,23,24
20,23,25
23,25,19
7,25,19
7,5,19
5,23,11
17,6,5
7,25,11
21,5,18
7,5,11
23,5,19
8,7,25
5,9,20
23,5,11
5,19,23
20,25,7
25,11,7
25,23,19
5,20,9
7,11,5
25,11,8
5,23,19
8,25,6
5,7,11
25,7,19
25,23,11
11,6,25
19,6,5
21,25,22
11,5,24
10,10,25
11,25,6
19,25,6
8,25,5
6,11,25
6,24,23
6,19,5
6,17,25
24,11,25
5,20,20
11,22,25
6,25,11
6,5,15
6,5,11
5,8,23
25,19,24
22,25,19
5,19,24
9,25,9
5,11,24
5,25,21
9,5,8
25,11,24
25,17,23
17,7,25
6,25,12
25,11,6
21,24,21
25,19,6
23,24,23
25,24,19
5,24,11
7,25,22
25,6,19
19,25,25
11,25,25
16,7,5
11,25,5
11,5,5
5,19,25
5,11,5
25,25,14
5,25,19
5,15,7
5,19,22
25,25,11
10,20,5
21,5,22
10,10,5
22,9,25
9,5,13
20,10,5
10,25,20
